voc_id,masked_title,masked_content,large_category,middle_category,small_code,small_category,label_confirmed_yn,masking_review_yn,is_synthetic
VOC02339,계속 로그인에 실패합니다,아이디와 비밀번호를 입력해도 로그인 오류가 발생합니다. 관련 기준도 함께 알려주세요.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC01059,운전 후 포인트 반영 시간 문의 관련 기준도 함께 알려주세요.,주행 후 몇 시간이 지났는데 아직 적립 대기 상태입니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC06703,앱 화면이 멈춥니다,앱을 실행하면 [오류코드] 오류가 표시되고 바로 종료됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC01896,포인트를 사용할 수 있는 곳,포인트 사용 가능한 서비스와 제한 조건이 궁금합니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC09903,포인트 지급 조건 안내 요청,급가속이나 급감속 기록이 포인트 적립에 영향을 주나요?,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC07798,사고 처리 진행 상황 문의 처리 방법을 안내해주세요.,보상 심사가 어느 단계까지 진행됐는지 확인 부탁드립니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC07104,서비스 실행 불가 문의,특정 메뉴에 들어가면 화면이 멈추는 현상이 반복됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC08440,보험 계약자 정보 오류,보험 계약 정보 중 일부 항목이 잘못되어 수정 요청드립니다. 확인 부탁드립니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC05041,차량을 변경했습니다,차량번호 변경 후 주행 서비스 연결 방법을 확인 요청드립니다.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC06568,사용하지 않은 포인트가 차감됐어요,포인트 사용 이력과 실제 잔액이 맞지 않습니다. 앱을 다시 실행해도 같은 상태입니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC00972,포인트 반영이 늦어지고 있습니다,방금 운전한 기록은 보이는데 포인트는 처리 중으로 표시됩니다. 빠른 확인 요청드립니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC08940,새 번호로 인증받고 싶어요,휴대전화 번호를 바꿨는데 앱 회원정보에는 이전 번호가 표시됩니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC05504,더 이상 서비스를 이용하지 않습니다,더 이상 서비스를 이용하지 않아 회원 탈퇴를 진행하고 싶습니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC02527,계속 로그인에 실패합니다,아이디와 비밀번호를 입력해도 로그인 오류가 발생합니다. 처리 방법을 안내해주세요.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC07286,서비스 실행 불가 문의,특정 메뉴에 들어가면 화면이 멈추는 현상이 반복됩니다. 관련 기준도 함께 알려주세요. 이전에 정상적으로 이용한 적이 있습니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC03848,최근 주행기록 누락 문의 처리 방법을 안내해주세요.,[주행일]에 [출발지]에서 [도착지]까지 구간을 운전했는데 앱에서 기록이 보이지 않습니다. 앱에서 확인이 어려워 문의드립니다. 동일 현상이 반복되고 있습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC00355,주행 포인트 미적립 문의 관련 기준도 함께 알려주세요.,운전 기록은 정상적으로 보이지만 포인트가 들어오지 않았습니다. 확인 부탁드립니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC05141,등록 차량 변경 요청 처리 방법을 안내해주세요.,차량번호 변경 후 주행 서비스 연결 방법을 문의드립니다.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC00884,포인트가 아직 처리되지 않았어요,[시간]에 주행을 종료했습니다. 포인트 반영 예정 시간을 알고 싶습니다. 현재 화면에서 직접 수정할 수 없습니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC02456,아이디 입력 후 접속 오류,아이디와 비밀번호를 입력해도 로그인 오류가 발생합니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC02193,로그인 화면에서 넘어가지 않아요,아이디와 비밀번호를 입력해도 로그인 오류가 발생합니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC06619,포인트 잔액 오류,사용한 적이 없는데 [포인트수량] 포인트가 차감된 것으로 표시됩니다. 앱을 다시 실행해도 같은 상태입니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC00270,주행 포인트가 적립되지 않았습니다 확인 부탁드립니다.,[출발지]-[도착지] 구간을 운전했는데 적립 내역이 확인되지 않습니다. 빠른 확인 요청드립니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC06965,업데이트 후 앱이 열리지 않아요,앱을 실행하면 [오류코드] 오류가 표시되고 바로 종료됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC08064,증권 정보 수정 문의,앱에 표시된 계약자명이 [이름]으로 되어 있는데 실제 정보와 다릅니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC08674,기존 전화번호 변경 문의,새 번호로 본인 인증을 진행하는 방법을 알려주세요.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC03924,운전한 내역이 앱에 없습니다,주행 종료 후에도 거리와 시간이 0으로 표시됩니다. 필요한 확인 항목이 있다면 안내 부탁드립니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC05345,서비스 계정을 삭제하고 싶어요 관련 기준도 함께 알려주세요.,회원 탈퇴 시 남은 포인트와 주행기록이 어떻게 처리되는지 확인하고 싶습니다. 앱에서 확인이 어려워 문의드립니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC03059,비밀번호가 기억나지 않아요,비밀번호 변경 절차와 조건을 안내해주세요.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC05227,새 차량으로 바꾸고 싶어요,기존 차량 [차량번호]에서 새 차량 [변경차량번호]로 변경했습니다.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC06758,서비스 실행 불가 문의 앱에서 확인이 어려워 문의드립니다.,앱을 열면 흰 화면만 보이고 아무 기능도 사용할 수 없습니다. 이전에 정상적으로 이용한 적이 있습니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC09092,새 번호로 인증받고 싶어요,기존 번호 [전화번호]에서 새 번호 [변경전화번호]로 변경하고 싶습니다. 빠른 확인 요청드립니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC01698,적립 포인트는 어디서 쓰나요,적립된 포인트의 사용처와 사용 절차를 안내 부탁드립니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC06715,앱 화면이 멈춥니다,업데이트 이후 첫 화면에서 멈추고 다음으로 넘어가지 않습니다. 처리 방법을 안내해주세요.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC06361,잘못 차감된 포인트 문의,포인트 내역에 알 수 없는 차감 기록이 있습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC02199,계속 로그인에 실패합니다,[에러코드] 메시지가 표시되면서 앱에 접속할 수 없습니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC09124,기존 전화번호 변경 문의 빠른 확인 요청드립니다.,새 번호로 본인 인증을 진행하는 방법을 알려주세요.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC02497,계정 접속이 불가능합니다 처리 방법을 안내해주세요.,기존에 사용하던 계정으로 접속되지 않아 문의드립니다. 관련 기준도 함께 알려주세요. 현재 화면에서 직접 수정할 수 없습니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC04481,보험료 할인 혜택이 궁금합니다,앱에는 할인 대상이라고 나오는데 실제 보험료에 적용됐는지 알고 싶습니다. 빠른 확인 요청드립니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC05380,더 이상 서비스를 이용하지 않습니다,본인 인증 후 탈퇴가 완료되지 않아 확인 부탁드립니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC05912,회원 탈퇴를 요청합니다,더 이상 서비스를 이용하지 않아 회원 탈퇴를 진행하고 싶습니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC02715,비밀번호 찾기 인증 오류 관련 기준도 함께 알려주세요.,비밀번호 변경 절차와 조건을 안내해주세요.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC05541,가입 정보 삭제 요청 관련 기준도 함께 알려주세요.,계정과 저장된 개인정보를 삭제하는 절차를 안내 부탁드립니다. 확인 부탁드립니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC07216,앱 실행 중 오류가 발생합니다 빠른 확인 요청드립니다.,앱을 실행하면 [오류코드] 오류가 표시되고 바로 종료됩니다. 확인 부탁드립니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC08809,기존 전화번호 변경 문의,기존 번호 [기존전화번호]에서 새 번호 [변경전화번호]로 변경하고 싶습니다. 앱을 다시 실행해도 같은 상태입니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC04556,주행점수 할인 확인 요청,앱에는 할인 대상이라고 나오는데 실제 보험료에 적용됐는지 알고 싶습니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC09836,포인트 지급 조건 안내 요청 처리 방법을 안내해주세요.,급가속이나 급감속 기록이 포인트 적립에 영향을 주나요?,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC01079,포인트 반영이 늦어지고 있습니다,[시간]에 주행을 종료했습니다. 포인트 반영 예정 시간을 알고 싶습니다. 관련 기준도 함께 알려주세요. 앱을 다시 실행해도 같은 상태입니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC08267,계약 차량 정보 불일치,갱신한 계약이 앱에서 이전 계약으로 보입니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC08933,기존 전화번호 변경 문의,기존 번호 [기존전화번호]에서 새 번호 [새전화번호]로 변경하고 싶습니다. 관련 기준도 함께 알려주세요.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC08929,회원정보의 전화번호가 다릅니다 관련 기준도 함께 알려주세요.,휴대전화 번호를 바꿨는데 앱 회원정보에는 이전 번호가 표시됩니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC00978,포인트 반영이 늦어지고 있습니다,"포인트가 바로 들어오는지, 일정 시간이 필요한지 문의드립니다.",포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC03772,주행기록이 보이지 않습니다,[접수일]에 [출발지]에서 [도착지]까지 구간을 운전했는데 앱에서 기록이 보이지 않습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC06954,서비스 실행 불가 문의,특정 메뉴에 들어가면 화면이 멈추는 현상이 반복됩니다. 앱에서 확인이 어려워 문의드립니다. 동일 현상이 반복되고 있습니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC02830,비밀번호 변경이 되지 않습니다 앱에서 확인이 어려워 문의드립니다.,비밀번호 변경 절차와 조건을 안내해주세요.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC09451,포인트 지급 조건 안내 요청,포인트를 받기 위한 최소 주행 조건이 궁금합니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC04140,보험료 할인 혜택이 궁금합니다,앱에는 할인 대상이라고 나오는데 실제 보험료에 적용됐는지 알고 싶습니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC07640,사건번호 처리 상태 확인,제출한 서류가 정상적으로 접수됐는지 알고 싶습니다. 동일 현상이 반복되고 있습니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC01862,적립 포인트는 어디서 쓰나요,포인트 사용 가능한 서비스와 제한 조건이 궁금합니다. 앱을 다시 실행해도 같은 상태입니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC09851,어떤 주행이 포인트 대상인가요,짧은 거리 주행도 포인트 적립 대상인지 문의드립니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC04969,차량을 변경했습니다,차량번호 변경 후 주행 서비스 연결 방법을 문의드립니다.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC02383,앱 로그인이 되지 않습니다,[에러코드] 메시지가 표시되면서 앱에 접속할 수 없습니다. 처리 방법을 안내해주세요.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC02557,로그인 화면에서 넘어가지 않아요,기존에 사용하던 계정으로 접속되지 않아 문의드립니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC01661,포인트 사용처가 궁금합니다,현재 보유한 포인트를 어디에서 사용할 수 있는지 알려주세요. 앱을 다시 실행해도 같은 상태입니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC03189,비밀번호 변경이 되지 않습니다,비밀번호 변경 절차와 조건을 안내해주세요.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC00549,주행 포인트가 적립되지 않았습니다,운전 기록은 정상적으로 보이지만 포인트가 들어오지 않았습니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC09349,어떤 주행이 포인트 대상인가요,포인트 지급 대상과 제외 조건을 자세히 안내해주세요.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC01869,포인트 사용 가능 서비스 문의,현재 보유한 포인트를 어디에서 사용할 수 있는지 알려주세요. 관련 기준도 함께 알려주세요.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC04552,보험료 할인 혜택이 안내받고 싶습니다 처리 방법을 안내해주세요.,증권번호 [계약번호] 계약에 안전운전 할인이 적용됐는지 확인하고 싶습니다. 앱에서 확인이 어려워 문의드립니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC05431,가입 정보 삭제 요청 앱에서 확인이 어려워 문의드립니다.,계정과 저장된 개인정보를 삭제하는 절차를 알려주세요. 관련 기준도 함께 알려주세요.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC05023,차량을 변경했습니다,보험 계약 차량은 변경됐는데 앱에는 이전 차량이 표시됩니다.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
